date,AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
2022-01-05,12133.884615384615,27419.117647058825,15382.802631578947,11.0,177445.1875,185982.25,30013.26153846154,123060.88888888889,107465.5,96301.25,126265.4705882353,26994.447204968943,21057.0,40795.0,11925.26,14401.555555555555,44657.28155339806,28527.41935483871,10379.754716981131,14901.388429752065,27052.876923076925,157142.8,62092.12,17593.058823529413,42916.119047619046,23843.022727272728,17659.655172413793,2138.6666666666665,13799.855421686747,7047.228070175439,34918.574257425746,6586.462962962963,7412.81914893617,37412.90909090909,155301.86363636365,21272.29411764706,57883.11111111111,143194.265625,47479.191011235955,18482.923076923078,23872.864864864863,63243.705882352944,8635.417721518987,79620.5,43337.65957446808,5530.865671641791,29644.520833333332,38025.83529411765,44107.7,17714.731343283584,5354.25,9203.133333333333,45144.35,31672.630136986303,12235.964285714286,9841.5
2022-01-06,12257.307692307691,27790.470588235294,15582.986842105263,11.0,178780.0,189535.5,30282.153846153848,125018.66666666667,109076.0,97616.0,127245.04411764706,27076.180124223603,21320.0,42361.666666666664,11925.26,14479.777777777777,45511.33980582524,28861.62365591398,10384.415094339623,15090.95867768595,27485.938461538462,160604.4,63108.96,17746.117647058825,42933.357142857145,24000.511363636364,17878.956896551725,2345.3333333333335,13970.43373493976,7089.0526315789475,35386.33663366337,6636.425925925926,7487.521276595745,38086.181818181816,158253.22727272726,21462.41176470588,58180.77777777778,146178.984375,47916.089887640446,18563.4358974359,24284.702702702703,64097.41176470588,8997.417721518987,80773.5,44053.44680851064,5596.0298507462685,29843.708333333332,38384.07843137255,44770.53333333333,17951.149253731342,5577.25,9419.6,45954.25,32074.95890410959,12412.642857142857,9924.416666666666
2022-01-07,12462.807692307691,28172.0,15796.78947368421,11.0,180641.0,189589.68333333332,30597.046153846153,127253.0,113159.0,99067.5,134207.57352941178,27255.4099378882,21563.0,43535.0,11925.26,14538.755555555555,46343.145631067964,29168.31182795699,10686.811320754718,15251.371900826447,27941.0,164288.53333333333,64049.32,17901.764705882353,44025.51190476191,24178.44318181818,18078.025862068964,2359.6666666666665,14133.66265060241,7129.543859649123,35893.0099009901,6691.425925925926,7547.893617021276,38548.454545454544,161750.45454545456,21712.529411764706,58765.77777777778,148775.828125,48355.70786516854,18645.871794871793,24848.64864864865,64908.794117647056,9315.835443037975,81766.16666666667,44606.46808510638,5654.059701492537,30121.479166666668,38805.819607843136,45396.666666666664,18224.417910447763,5577.25,9592.4,46769.55,32495.04109589041,12560.285714285714,9988.083333333334
2022-01-08,12494.115384615385,28417.058823529413,16007.46052631579,11.0,182704.0,189618.38333333333,30675.69230769231,127253.0,110040.0,100927.75,135235.7205882353,27255.4099378882,21563.0,44917.666666666664,12042.3,14555.955555555556,46343.145631067964,29255.90322580645,10686.811320754718,15294.330578512398,27941.0,164288.53333333333,65084.08,18043.882352941175,44025.51190476191,24178.44318181818,18257.69827586207,2372.0,14133.66265060241,7129.543859649123,35899.0495049505,6725.87037037037,7548.670212765957,38548.454545454544,164742.45454545456,21712.529411764706,58765.77777777778,151354.09375,48767.168539325845,18645.871794871793,24848.64864864865,65898.5,9479.151898734177,81766.16666666667,44606.46808510638,5654.059701492537,30352.791666666668,39191.48235294117,45398.13333333333,18224.417910447763,5577.25,9838.0,46769.55,32495.04109589041,12709.714285714286,9988.083333333334
2022-01-09,12523.884615384615,28783.29411764706,16007.46052631579,11.0,184685.25,199898.01666666666,30749.446153846155,127253.0,110040.0,102627.0,135235.7205882353,27255.4099378882,21563.0,46420.666666666664,12042.3,14555.955555555556,46343.145631067964,29320.612903225807,10686.811320754718,15326.13223140496,27941.0,164288.53333333333,66461.88,18043.882352941175,44030.607142857145,24178.44318181818,18368.19827586207,2388.3333333333335,14133.66265060241,7129.543859649123,35899.0495049505,6761.5,7554.787234042553,38548.454545454544,167352.31818181818,21712.529411764706,58765.77777777778,153628.765625,49196.13483146067,18645.871794871793,24848.64864864865,66624.4705882353,9690.569620253165,81766.16666666667,44606.46808510638,5654.059701492537,30391.15625,39507.592156862745,45398.13333333333,18224.417910447763,6069.0,9888.0,46769.55,32495.04109589041,12785.0,9988.083333333334
2022-01-10,12724.423076923076,28967.117647058825,16238.828947368422,11.0,186427.375,204712.55,32055.66153846154,134217.11111111112,116932.0,103976.0,137088.60294117648,28314.217391304348,21563.0,47696.333333333336,12042.3,14623.244444444445,47847.57281553398,29926.860215053763,10943.698113207547,15560.280991735537,28833.66153846154,172656.93333333332,67235.8,18043.882352941175,45187.19047619047,24427.295454545456,18536.646551724138,2394.3333333333335,14530.867469879518,7199.263157894737,37358.21782178218,6779.092592592592,7711.585106382979,40139.181818181816,169437.4090909091,22256.647058823528,60760.22222222222,155665.25,49601.573033707864,18992.76923076923,25848.81081081081,67502.61764705883,9860.987341772152,84060.33333333333,46562.8085106383,5704.298507462687,30469.3125,39882.933333333334,46913.566666666666,19085.65671641791,6302.5,9888.0,49091.3,33410.16438356164,12866.75,10126.583333333334
2022-01-11,12816.961538461539,29218.176470588234,16437.552631578947,11.0,188197.3125,208154.78333333333,32774.52307692308,135715.33333333334,118194.0,105021.5,137790.20588235295,28649.708074534163,21563.0,48666.666666666664,12152.91,14726.177777777777,48389.22330097087,30252.354838709678,10956.981132075472,15708.90909090909,29217.96923076923,175239.13333333333,68010.4,18252.41176470588,45196.94047619047,25064.954545454544,18735.58620689655,2405.3333333333335,14669.10843373494,7255.122807017544,37707.22772277228,6838.351851851852,7800.276595744681,40579.27272727273,171729.18181818182,22429.117647058825,61362.11111111111,157337.75,50042.269662921346,19057.01282051282,26281.18918918919,68267.26470588235,9909.582278481013,84906.33333333333,46919.27659574468,5826.985074626866,30875.770833333332,40326.76078431372,47623.86666666667,19334.626865671642,6476.5,9888.0,49804.2,33822.191780821915,12956.32142857143,10229.5
2022-01-12,13097.038461538461,29547.70588235294,16717.223684210527,11.0,190545.1875,211813.83333333334,33211.53846153846,137335.44444444444,119564.5,106795.75,138845.23529411765,28889.844720496894,21563.0,49820.0,12625.01,14851.866666666667,49064.7572815534,30609.290322580644,11362.849056603774,15898.892561983472,29488.615384615383,178335.0,68891.28,18414.470588235294,46034.02380952381,25283.886363636364,18954.362068965518,2423.0,14866.795180722891,7318.456140350877,38189.78217821782,6946.314814814815,7881.648936170212,41152.454545454544,173831.5,22835.70588235294,62058.77777777778,159202.25,50493.79775280899,19744.884615384617,26753.783783783783,69147.88235294117,10147.06329113924,91101.66666666667,47437.48936170213,5907.820895522388,31488.729166666668,40906.32941176471,48262.86666666667,19630.68656716418,6476.5,10451.533333333333,50668.75,34325.78082191781,13114.892857142857,10311.916666666666
2022-01-13,13193.615384615385,29547.70588235294,17052.157894736843,11.0,192866.875,215807.3,33676.153846153844,139465.33333333334,121099.0,109039.25,139653.9705882353,29211.75155279503,23448.0,50937.0,12625.01,14956.622222222222,49780.87378640777,30971.032258064515,11378.377358490567,16063.421487603306,29718.33846153846,181024.33333333334,69737.2,18598.058823529413,46044.52380952381,25571.68181818182,19213.55172413793,2440.0,15068.144578313253,7382.877192982456,38917.80198019802,7043.2037037037035,7988.255319148936,41881.454545454544,175962.18181818182,23160.735294117647,62879.0,161124.578125,50926.651685393255,19879.52564102564,27282.756756756757,69919.17647058824,10431.949367088608,92046.66666666667,48205.31914893617,5984.955223880597,31656.270833333332,41472.635294117645,49202.2,19913.402985074626,6700.5,10678.933333333332,51526.45,34797.97260273973,13309.785714285714,10415.5
2022-01-14,13501.461538461539,29547.70588235294,17317.5,11.0,195399.0,215848.56666666668,34091.230769230766,141412.66666666666,123789.0,110698.25,146835.92647058822,29485.732919254657,23886.0,51946.333333333336,12625.01,15101.333333333334,50356.854368932036,31303.548387096773,11729.11320754717,16268.314049586777,30653.03076923077,182862.46666666667,70535.48,18763.29411764706,47058.52380952381,25831.170454545456,19381.48275862069,2462.0,15292.240963855422,7459.368421052632,39597.94059405941,7120.7962962962965,8141.521276595745,42304.72727272727,178082.72727272726,23466.20588235294,63641.0,162710.28125,51858.22471910113,20024.589743589742,27750.864864864863,70678.0294117647,10760.746835443038,93014.16666666667,49069.14893617021,6063.79104477612,31898.84375,42421.81176470588,49921.433333333334,20170.402985074626,6760.5,10923.133333333333,52318.55,35551.17808219178,13490.535714285714,10539.0
2022-01-15,13580.846153846154,29547.70588235294,17613.486842105263,11.0,198519.375,215871.7,34091.230769230766,141412.66666666666,121871.0,112338.25,147561.5,29485.732919254657,23886.0,53922.0,12766.1,15153.111111111111,50356.854368932036,31386.83870967742,11729.11320754717,16285.157024793389,30653.03076923077,182862.46666666667,71324.16,18923.764705882353,47058.52380952381,25831.170454545456,19658.706896551725,2474.3333333333335,15292.240963855422,7459.368421052632,39625.485148514854,7203.722222222223,8141.521276595745,42304.72727272727,179657.27272727274,23466.20588235294,63641.0,164056.84375,52988.5393258427,20024.589743589742,27750.864864864863,71336.94117647059,10978.341772151898,93014.16666666667,49069.14893617021,6063.79104477612,32144.083333333332,42910.92549019608,49941.13333333333,20170.402985074626,6760.5,11111.4,52318.55,35551.17808219178,13677.07142857143,10539.0
2022-01-16,13632.307692307691,31072.882352941175,17752.013157894737,11.0,201224.0,226607.45,34231.04615384615,141412.66666666666,121871.0,113585.5,147561.5,29485.732919254657,24287.0,55207.333333333336,12766.1,15153.111111111111,50356.854368932036,31448.032258064515,11729.11320754717,16369.88429752066,30653.03076923077,182862.46666666667,71952.72,18923.764705882353,47066.75,25831.170454545456,19659.172413793105,2474.3333333333335,15292.240963855422,7459.368421052632,39625.485148514854,7243.240740740741,8141.521276595745,42304.72727272727,181097.13636363635,23466.20588235294,63641.0,165426.90625,53575.43820224719,20024.589743589742,27750.864864864863,72315.35294117648,11113.949367088608,93014.16666666667,49069.14893617021,6063.79104477612,32165.5,43288.61960784314,49944.433333333334,20170.402985074626,6760.5,11346.466666666667,52318.55,35551.17808219178,13825.535714285714,10539.0
2022-01-17,13681.576923076924,31309.882352941175,17843.17105263158,11.0,202732.25,229165.91666666666,34982.03076923077,144926.11111111112,121871.0,114664.75,147561.5,29964.42236024845,24550.0,56753.0,12766.1,15153.111111111111,50356.854368932036,32001.537634408603,11729.22641509434,16400.710743801654,30653.03076923077,182862.46666666667,72475.2,18923.764705882353,47077.95238095238,25831.170454545456,19659.189655172413,2496.3333333333335,15292.240963855422,7459.368421052632,39625.485148514854,7271.166666666667,8313.393617021276,42304.72727272727,181936.04545454544,23466.20588235294,63641.0,166347.421875,54014.49438202247,20565.0641025641,27750.864864864863,72778.41176470589,11259.088607594937,94946.0,49069.14893617021,6063.79104477612,32239.291666666668,43802.6,49945.53333333333,20853.059701492537,6880.0,11346.466666666667,52318.55,37830.27397260274,13956.714285714286,10539.0
2022-01-18,13784.653846153846,31507.764705882353,17926.38157894737,11.0,205711.75,232474.68333333332,35341.53846153846,145873.0,125947.0,115223.0,149202.98529411765,30134.285714285714,24550.0,58813.0,12883.46,15326.31111111111,52170.8932038835,32322.43010752688,11753.962264150943,16951.95041322314,31548.8,190668.4,72731.92,18986.823529411766,47121.57142857143,26065.69318181818,20093.043103448275,2510.6666666666665,15833.349397590362,7600.912280701755,42027.762376237624,7379.111111111111,8417.425531914894,44896.181818181816,182952.4090909091,24713.941176470587,66277.44444444444,167215.203125,54354.089887640446,20614.46153846154,29265.675675675677,73262.61764705883,11271.506329113925,95553.33333333333,52151.914893617024,6131.4029850746265,32750.21875,44246.262745098036,52418.76666666667,21006.014925373136,6950.5,11579.533333333333,55500.55,38371.86301369863,14026.32142857143,10879.416666666666
2022-01-19,14299.076923076924,32010.882352941175,18293.947368421053,18.0,208273.8125,235429.73333333334,35605.81538461539,146924.44444444444,126431.0,115850.75,149837.9705882353,30490.05590062112,26002.0,60112.333333333336,13393.21,15513.866666666667,52684.09708737864,32681.892473118278,12470.77358490566,17167.173553719007,31902.276923076923,192715.93333333332,73054.84,19169.176470588234,49389.94047619047,26947.511363636364,20339.422413793105,2528.3333333333335,16037.204819277109,7671.368421052632,42413.32673267327,7494.666666666667,8535.308510638299,45050.181818181816,183973.72727272726,25053.176470588234,66853.55555555556,168050.0,54813.59550561798,21662.21794871795,29726.594594594593,73723.58823529411,11377.506329113925,101250.83333333333,52626.89361702128,6324.925373134329,33682.333333333336,44690.74509803922,53431.23333333333,21192.283582089553,6950.5,11727.8,56193.25,38770.602739726026,14155.107142857143,11012.083333333334
2022-01-20,14414.5,32481.058823529413,18574.473684210527,18.0,210489.375,239638.31666666668,36099.723076923074,147990.33333333334,126937.5,116705.75,150509.5588235294,30778.509316770185,26726.0,62049.333333333336,13393.21,15667.066666666668,53137.88349514563,33017.17204301075,12470.77358490566,17383.785123966944,32296.907692307694,194770.06666666668,73765.76,19332.117647058825,49404.619047619046,27216.93181818182,20608.353448275862,2743.3333333333335,16237.903614457831,7743.824561403509,42923.28712871287,7605.962962962963,8648.81914893617,45644.72727272727,185082.4090909091,25405.117647058825,67539.66666666667,169016.34375,55300.426966292136,21834.089743589742,30268.108108108107,74234.0,11485.493670886075,101853.66666666667,53175.82978723404,6402.179104477612,33865.333333333336,45054.066666666666,54181.166666666664,21413.223880597016,7014.0,11727.8,57059.2,39272.87671232877,14349.857142857143,11124.583333333334
2022-01-21,14780.307692307691,32967.08823529412,18863.697368421053,18.0,212743.625,239667.63333333333,36505.26153846154,148974.55555555556,127875.0,117794.25,155322.08823529413,31026.745341614907,26726.0,63517.0,13393.21,15834.0,53929.18446601942,33343.279569892475,12863.018867924528,17642.314049586777,32602.69230769231,196782.86666666667,74143.96,19492.941176470587,50361.44047619047,27585.625,20860.103448275862,2759.0,16418.843373493975,7814.596491228071,43647.623762376235,7704.574074074074,8759.425531914894,46188.63636363636,186168.22727272726,25760.323529411766,68278.33333333333,169889.609375,55743.05617977528,22012.79487179487,30859.027027027027,74788.70588235294,11608.493670886075,102332.83333333333,53860.0,6467.3432835820895,34160.447916666664,45577.17647058824,54975.5,21667.358208955226,7014.0,12046.466666666667,57886.8,39622.27397260274,14540.392857142857,11280.75
2022-01-22,14837.73076923077,33452.55882352941,19074.53947368421,18.0,216203.625,239683.11666666667,36505.26153846154,148974.55555555556,127200.0,119032.5,155657.64705882352,31026.745341614907,26726.0,64817.0,13519.79,15917.466666666667,53929.18446601942,33407.279569892475,12863.018867924528,17691.619834710742,32602.69230769231,196782.86666666667,74531.04,19634.764705882353,50361.44047619047,27585.625,21003.431034482757,2773.0,16418.843373493975,7814.596491228071,43647.623762376235,7796.351851851852,8759.425531914894,46188.63636363636,186981.86363636365,25760.323529411766,68278.33333333333,170657.359375,56095.348314606745,22186.78205128205,30859.027027027027,75299.0294117647,11754.379746835442,102332.83333333333,53860.0,6467.3432835820895,34402.59375,46042.27450980392,54977.1,21667.358208955226,7014.0,12222.866666666667,57882.05,39622.27397260274,14772.535714285714,11280.75
2022-01-23,14878.807692307691,33741.0,19173.57894736842,18.0,219069.0,249486.53333333333,36505.26153846154,148974.55555555556,127200.0,119871.0,155657.64705882352,31026.745341614907,26726.0,65860.66666666667,13519.79,15917.466666666667,53929.18446601942,33451.41935483871,12863.018867924528,17714.03305785124,32602.69230769231,196782.86666666667,74824.76,19634.882352941175,50367.5,27585.625,21098.275862068964,2785.6666666666665,16418.843373493975,7814.596491228071,43647.623762376235,7817.166666666667,8769.54255319149,46188.63636363636,187817.0,25760.323529411766,68278.33333333333,171234.953125,56318.5393258427,22186.78205128205,30859.027027027027,75661.76470588235,11845.759493670887,102332.83333333333,53860.0,6467.3432835820895,34417.416666666664,46479.58823529412,54979.96666666667,21667.358208955226,7014.0,12362.4,57877.55,39622.27397260274,14960.25,11280.75
2022-01-24,15203.423076923076,33916.14705882353,19258.03947368421,18.0,220912.75,251585.58333333334,37335.53846153846,151648.44444444444,128644.5,120464.75,156304.85294117648,31590.54658385093,28838.0,66736.33333333333,13519.79,16054.044444444444,55184.34951456311,33969.54838709677,13132.471698113208,18127.867768595042,33105.96923076923,200212.53333333333,75039.48,19634.882352941175,51400.40476190476,27862.534090909092,21266.689655172413,2792.0,16725.13253012048,7993.017543859649,45272.455445544554,7817.166666666667,8937.54255319149,47488.36363636364,188260.31818181818,26624.470588235294,70038.11111111111,171733.96875,56538.1797752809,22445.115384615383,31906.486486486487,75936.20588235294,11900.810126582279,103308.16666666667,53860.0,6523.671641791045,34487.510416666664,46799.945098039214,56295.6,22108.86567164179,7239.0,12455.866666666667,60278.7,40285.42465753425,15080.892857142857,11489.416666666666
2022-01-25,15302.461538461539,33916.14705882353,19458.71052631579,18.0,222659.25,254590.76666666666,37559.015384615384,152498.11111111112,128923.5,120942.25,156823.4705882353,31826.63354037267,28838.0,67354.66666666667,13635.3,16210.31111111111,55452.77669902913,34190.75268817204,13135.962264150943,18347.586776859505,33354.03076923077,201267.73333333334,75231.16,19820.176470588234,51405.76190476191,28571.75,21422.26724137931,2818.3333333333335,16843.421686746988,8094.3859649122805,45638.43564356436,7943.7962962962965,9024.829787234043,47637.27272727273,188785.18181818182,26820.41176470588,70439.44444444444,172256.796875,56631.730337078654,22558.0641025641,32279.567567567567,76275.29411764706,11907.987341772152,103578.16666666667,53860.0,6608.119402985075,34970.895833333336,47155.22352941176,56870.96666666667,22268.55223880597,7260.5,12562.466666666667,60619.8,40481.01369863014,15179.035714285714,11621.75
2022-01-26,15618.384615384615,33916.14705882353,19623.75,18.0,224937.875,256598.91666666666,37793.78461538462,153116.77777777778,129293.5,121380.5,157377.3088235294,32078.130434782608,30447.0,68028.33333333333,14065.95,16391.022222222222,55758.077669902916,34348.79569892473,13401.943396226416,18586.495867768594,35223.92307692308,202402.66666666666,75462.96,19999.70588235294,52229.142857142855,28894.44318181818,21591.80172413793,2850.3333333333335,17002.36144578313,8193.263157894737,46038.53465346534,8031.018518518518,9096.91489361702,47948.27272727273,189432.68181818182,27062.470588235294,70992.33333333333,172790.734375,57098.06741573034,23653.32051282051,32722.324324324323,76630.55882352941,12005.822784810127,107005.66666666667,56529.78723404255,6653.134328358209,36121.822916666664,47402.24705882353,57369.0,22434.611940298506,7344.5,12659.4,62926.25,40716.767123287675,15322.0,11757.5
2022-01-27,15727.461538461539,33916.14705882353,19777.197368421053,18.0,226724.5,259177.0,38032.153846153844,153790.44444444444,129648.0,122144.25,157782.20588235295,32350.167701863353,31190.0,68801.66666666667,14065.95,16559.066666666666,56044.01941747573,34573.978494623654,13405.716981132075,18803.487603305784,35456.78461538462,203623.26666666666,75723.08,20178.529411764706,52241.77380952381,29324.94318181818,21759.19827586207,2891.6666666666665,17159.831325301206,8305.228070175439,46583.60396039604,8110.5,9174.58510638298,48347.181818181816,190042.86363636365,27367.29411764706,71521.66666666667,173342.90625,57370.15730337079,23825.47435897436,33147.08108108108,77121.58823529411,12048.632911392406,107324.33333333333,56952.51063829787,6693.671641791045,36289.239583333336,47689.54509803921,57816.4,22609.880597014926,7378.0,12819.266666666666,63250.3,40971.890410958906,15507.892857142857,11927.416666666666
2022-01-28,16034.384615384615,33916.14705882353,19923.263157894737,18.0,228675.75,259193.56666666668,38319.75384615385,154385.22222222222,129817.0,122797.0,161140.64705882352,32619.52795031056,32007.0,69417.66666666667,14065.95,16647.044444444444,56345.436893203885,34829.1935483871,13646.88679245283,19046.0826446281,35681.75384615385,204648.8,75963.56,20347.235294117647,52973.73809523809,29620.045454545456,21910.594827586207,2934.3333333333335,17293.156626506025,8405.578947368422,47001.72277227723,8186.981481481482,9232.936170212766,48785.36363636364,190950.4090909091,27676.470588235294,72009.77777777778,173781.578125,57582.29213483146,23936.4358974359,33548.78378378379,77561.17647058824,12133.278481012658,107630.33333333333,57664.51063829787,6727.850746268657,36471.447916666664,48005.23137254902,58242.03333333333,22770.194029850747,7401.0,12920.066666666668,64726.8,41192.82191780822,15674.607142857143,12043.833333333334
2022-01-29,16092.423076923076,35479.64705882353,19923.263157894737,18.0,230614.0,259202.03333333333,38175.81538461539,154385.22222222222,129817.0,123258.0,161474.54411764705,32619.52795031056,32007.0,70028.33333333333,14155.17,16791.28888888889,56345.436893203885,34865.36559139785,13646.88679245283,19074.97520661157,35681.75384615385,204648.8,76154.76,20497.0,52973.73809523809,29620.045454545456,22033.73275862069,2961.0,17293.156626506025,8405.578947368422,47001.72277227723,8247.092592592593,9232.936170212766,48785.36363636364,191440.18181818182,27676.470588235294,72009.77777777778,174117.3125,57775.752808988764,23936.4358974359,33548.78378378379,77919.0294117647,12166.354430379746,107630.33333333333,57664.51063829787,6727.850746268657,36666.90625,48319.913725490194,58243.333333333336,22770.194029850747,7401.0,12976.466666666667,64726.8,41192.82191780822,15793.07142857143,12043.833333333334
2022-01-30,16116.961538461539,35670.529411764706,19923.263157894737,18.0,232298.125,264930.11666666664,38319.75384615385,154385.22222222222,129817.0,123597.5,161474.54411764705,32619.52795031056,32773.0,70922.66666666667,14155.17,16791.28888888889,56345.436893203885,34894.24731182796,13646.88679245283,19091.81818181818,35681.75384615385,204648.8,76309.44,20497.0,52976.46428571428,29620.045454545456,22076.577586206895,2968.6666666666665,17293.156626506025,8405.578947368422,47001.72277227723,8273.537037037036,9239.372340425532,48785.36363636364,191638.36363636365,27676.470588235294,72009.77777777778,174340.90625,57893.14606741573,23936.4358974359,33548.78378378379,78134.91176470589,12206.620253164558,107630.33333333333,57664.51063829787,6727.850746268657,36676.03125,48508.73333333333,58243.333333333336,22770.194029850747,7401.0,13043.866666666667,64726.8,41192.82191780822,15895.035714285714,12043.833333333334
2022-01-31,16374.346153846154,35831.08823529412,20148.092105263157,18.0,233830.5,266176.61666666664,38734.49230769231,155123.55555555556,130918.5,123834.0,161977.54411764705,32913.217391304344,33300.0,71416.33333333333,14155.17,16906.755555555555,56809.51456310679,35180.74193548387,13793.132075471698,19380.347107438018,35991.89230769231,206334.33333333334,76394.84,20497.0,53522.20238095238,29937.31818181818,22169.620689655174,2968.6666666666665,17528.14457831325,8523.859649122807,47946.653465346535,8286.796296296296,9317.91489361702,49574.545454545456,191826.86363636365,28233.735294117647,72988.66666666667,174646.71875,57986.629213483146,24241.53846153846,34263.56756756757,78278.85294117648,12228.481012658227,108025.66666666667,58936.97872340425,6758.5970149253735,36725.614583333336,48748.77647058824,58916.333333333336,23069.402985074626,7435.0,13072.8,66786.85,41551.61643835616,15956.107142857143,12208.75
2022-02-01,16444.46153846154,35996.94117647059,20264.82894736842,18.0,234776.375,267072.7166666667,38849.32307692308,155398.77777777778,131021.0,124001.75,162272.70588235295,33025.50310559006,33300.0,71767.66666666667,14229.32,17003.2,56978.679611650485,35300.98924731183,13795.490566037735,19499.15702479339,36137.36923076923,206712.66666666666,76514.56,20677.41176470588,53528.130952380954,30380.170454545456,22254.456896551725,3498.0,17630.530120481926,8557.543859649122,48131.069306930694,8352.148148148148,9344.563829787234,49663.545454545456,192141.04545454544,28337.29411764706,73226.22222222222,174887.625,58132.651685393255,24272.75641025641,34530.97297297297,78446.05882352941,12232.025316455696,108202.66666666667,59117.70212765958,6811.014925373134,37030.71875,49046.8,59107.0,23159.776119402984,7451.5,13116.466666666667,66810.0,41667.78082191781,16032.92857142857,12275.416666666666
2022-02-02,16686.19230769231,36155.882352941175,20378.407894736843,18.0,235817.5625,268015.0333333333,38969.661538461536,155794.66666666666,131188.5,124233.0,162520.98529411765,33133.81366459627,34757.0,72137.33333333333,14450.47,17106.88888888889,57161.728155339806,35412.17204301075,13964.132075471698,19651.801652892562,36287.307692307695,207418.0,76622.24,20835.117647058825,54096.19047619047,30536.011363636364,22408.758620689656,3509.3333333333335,17773.66265060241,8607.859649122807,48377.46534653466,8397.962962962964,9399.202127659575,49936.27272727273,192504.81818181818,28490.029411764706,73463.11111111111,175185.25,58325.93258426966,25137.346153846152,34809.35135135135,78660.91176470589,12271.025316455696,110144.33333333333,59346.85106382979,6833.9701492537315,37910.822916666664,49262.10196078431,59345.13333333333,23259.44776119403,7451.5,13186.0,67581.95,41817.01369863014,16139.642857142857,12365.166666666666
2022-02-03,16747.53846153846,36155.882352941175,20486.96052631579,18.0,236791.8125,269255.18333333335,39117.230769230766,156337.77777777778,131413.0,124632.0,162779.98529411765,33244.26708074534,34757.0,72631.66666666667,14473.7,17217.066666666666,57161.728155339806,35493.81720430108,13965.150943396226,19788.01652892562,36452.2,208101.93333333332,76787.88,21000.117647058825,54097.04761904762,30653.75,22487.612068965518,3596.3333333333335,17928.265060240963,8644.807017543859,48675.46534653466,8447.666666666666,9432.127659574468,50151.0,192860.54545454544,28682.58823529412,73678.55555555556,175507.96875,58454.85393258427,25191.871794871793,35102.10810810811,78874.0294117647,12316.06329113924,110345.16666666667,59586.21276595745,6855.850746268657,38086.09375,49481.27843137255,59567.03333333333,23366.0,7481.5,13256.8,67758.6,41959.69863013698,16257.17857142857,12427.166666666666
2022-02-04,16958.26923076923,36485.17647058824,20524.342105263157,18.0,237926.4375,269264.5,39267.35384615385,156619.55555555556,131856.5,124929.5,165012.23529411765,33365.71428571428,34757.0,73019.66666666667,14473.7,17325.022222222222,57524.21359223301,35565.032258064515,14055.943396226416,19902.545454545456,36673.75384615385,208698.8,76916.04,21166.41176470588,54380.67857142857,30792.590909090908,22535.646551724138,3633.6666666666665,18117.156626506025,8797.122807017544,48918.89108910891,8491.518518518518,9456.446808510638,50418.09090909091,193135.95454545456,28805.941176470587,73912.33333333333,175756.703125,58544.831460674155,25252.666666666668,35369.89189189189,79082.58823529411,12354.367088607594,110488.5,59869.48936170213,6872.835820895522,38240.864583333336,49655.192156862744,59762.73333333333,23463.014925373136,7494.0,13308.133333333333,68250.05,42068.02739726027,16361.142857142857,12486.833333333334
2022-02-05,16989.69230769231,36541.76470588235,20559.605263157893,18.0,238956.8125,269270.1,39267.35384615385,156619.55555555556,131543.0,125152.5,165293.67647058822,33365.71428571428,34757.0,73425.0,14521.58,17384.48888888889,57524.21359223301,35586.82795698925,14055.943396226416,19913.421487603307,36673.75384615385,208698.8,77046.2,21295.176470588234,54380.67857142857,30792.590909090908,22578.30172413793,3701.6666666666665,18117.156626506025,8797.122807017544,48918.89108910891,8524.555555555555,9456.446808510638,50418.09090909091,193405.31818181818,28805.941176470587,73912.33333333333,175932.140625,58607.97752808989,25286.17948717949,35369.89189189189,79330.64705882352,12373.025316455696,110488.5,59869.48936170213,6872.835820895522,38475.5,49802.603921568625,59763.36666666667,23463.014925373136,7494.0,13308.133333333333,68258.75,42068.02739726027,16494.5,12486.833333333334
2022-02-06,17011.346153846152,36541.76470588235,20584.75,18.0,239754.1875,271557.05,39287.29230769231,156619.55555555556,131543.0,125370.25,165293.67647058822,33365.71428571428,37082.0,73724.33333333333,14521.58,17384.48888888889,57524.21359223301,35603.25806451613,14055.943396226416,19919.30578512397,36673.75384615385,208698.8,77136.0,21295.176470588234,54382.02380952381,30792.590909090908,22605.172413793105,3772.0,18117.156626506025,8797.122807017544,48918.89108910891,8524.666666666666,9456.446808510638,50418.09090909091,193571.0909090909,28805.941176470587,73912.33333333333,176146.578125,58654.49438202247,25286.17948717949,35369.89189189189,79412.82352941176,12415.898734177215,110488.5,59869.48936170213,6872.835820895522,38478.197916666664,49937.427450980394,59763.36666666667,23463.014925373136,7494.0,13308.133333333333,68259.15,42068.02739726027,16548.464285714286,12486.833333333334
